Time	AMP	ADP	GMP	ATP	GDP-Fucose	GDP	GTP	E_FKP_0	E_PPA_0	E_PPK3_0	E_GMPK_0	Fuc_0	GMP_0	ATP_0
0	0	0	25.7	6	0	0	0	0.00946432	0.03106716	0.002878526	0.006358087	25.7	25.7	6
0.18333	0.49762	5.238	12.90413	0.8532	0.49438	7.09425	7.27013
1.5	1.61105	3.34545	6.25467	1.36532	3.36342	7.9908	11.40348
2.73333	2.077	2.8992	5.06653	1.58498	4.9962	7.66798	12.32118
4.81667	1.96428	2.59948	3.96038	1.95297	7.05708	6.59382	12.10178
6.5	1.8841	2.44285	3.617	2.07365	8.38335	6.05743	10.7924
10.5	1.64165	2.25148	3.13473	2.3686	10.83088	4.89083	9.1573
19.75	1.5973	2.05143	2.73637	2.34675	13.82875	3.35073	6.0048
24.16667	1.83748	2.23663	3.11132	2.37483	15.77052	3.26627	5.00858
28.36667	1.8637	2.13428	2.94845	2.30833	16.28933	3.0359	4.14323
