Time	AMP	ADP	GMP	ATP	GDP-Fucose	GDP	GTP	E_FKP_0	E_PPA_0	E_PPK3_0	E_GMPK_0	Fuc_0	GMP_0	ATP_0
0	0	0	21	5.6	0	0	0	0.00946432	0.003106716	0.00115141	0.006358087	21	21	5.6
0.21667	0.23117	5.42587	11.31663	0.77965	0.68363	4.64133	4.19937
1.51667	0.8455	4.67965	7.94088	0.94055	3.4027	4.63298	6.03362
2.81667	1.44388	3.97438	6.11608	1.08628	5.03083	4.75748	6.63547
4.38333	1.88363	3.13517	4.4636	1.1634	6.1363	4.50887	6.6089
8.61667	2.40848	2.57995	2.83752	1.40827	8.8709	4.35955	6.7406
12.43333	2.201	2.32583	2.1977	1.50353	9.92667	3.75855	5.54742
21.93333	2.16375	2.2814	1.6101	1.81635	13.49222	3.14873	3.74745
23.86667	2.11135	2.31065	1.7157	1.73182	13.63228	3.0252	3.07543
28.2	2.1274	2.40923	1.68687	1.7352	14.80283	2.90077	2.3958
