Time	AMP	ADP	GMP	ATP	GDP-Fucose	GDP	GTP	E_FKP_0	E_PPA_0	E_PPK3_0	E_GMPK_0	Fuc_0	GMP_0	ATP_0
0	0	0	21	5.6	0	0	0	0.006625024	0.003106716	0.00115141	0.006358087	21	21	5.6
0.21667	0.19667	4.82848	9.72125	0.8666	0.4795	4.6004	4.3922
1.51667	0.6381	4.7733	8.15648	1.1127	2.73327	4.9114	6.37505
2.81667	1.08025	4.1606	6.29742	1.26	4.11407	5.11965	7.05635
4.38333	1.46208	3.47602	4.91913	1.28472	5.12143	4.77478	7.1442
8.61667	2.0328	2.49965	2.94955	1.44123	6.95575	4.39232	7.15128
12.43333	2.25108	2.52315	2.60823	1.59793	8.79225	4.36035	7.15845
21.93333	2.30017	2.5204	2.19278	1.96267	12.38862	3.85438	5.76145
23.86667	2.09667	2.40275	2.14625	1.74765	11.7284	3.47415	4.75052
28.2	2.07872	2.46225	2.16723	1.7999	12.68512	3.32938	4.09725
