Time	AMP	ADP	GMP	ATP	GDP_Fucose	GDP	GTP	E_FKP_0	E_PPA_0	E_PPK3_0	E_GMPK_0	Fuc_0	GMP_0	ATP_0
0	0	0	25.7	6	0	0	0	0.006625024	0.03106716	0.002878526	0.006358087	25.7	25.7	6
0.18333	0.57275	4.65575	11.4558	0.8463	0.3694	7.3758	6.89318
1.5	1.6606	3.61068	7.56105	1.2836	2.7776	8.65365	10.68495
2.73333	2.2302	3.10158	6.22802	1.46665	4.1896	8.84703	12.1468
4.81667	2.2101	2.75122	4.6941	1.7942	5.88115	7.63565	12.82098
6.5	2.05342	2.55775	4.32745	1.81292	6.70175	7.06025	11.18318
10.5	1.91968	2.46842	4.0713	2.1605	9.02088	6.08868	10.08455
19.75	1.88963	2.17022	3.82172	2.10338	11.5051	4.54997	6.6904
24.16667	2.1044	2.2436	4.3797	2.19537	13.16295	4.7844	5.65093
28.36667	2.1308	2.13048	4.24235	2.11342	13.52807	4.23548	4.85605
